2019-12-20 17:11:16,b'@RadioFreeAsia Financial center is a joke #HSBC\n#StandWithHongKong \n#HongKong'
2019-12-20 17:10:59,b'Lost faith in #HSBC https://t.co/oDEyiLpbrE'
2019-12-20 17:09:38,b'@SenRickScott @HSBC And they lied about closing the account prior to arrest and therefore not cooperating with\xe2\x80\xa6 https://t.co/7KuiMPKbEC'
2019-12-20 17:08:06,b'@SenRickScott @HSBC Thank you Senator! Will US sensate #HSBC ?\nDo you think it\xe2\x80\x99s feasible for groups who provide su\xe2\x80\xa6 https://t.co/J8nqi3FxbL'
2019-12-20 17:04:36,"b'@Woppa1Woppa @appledaily_hk Freezing donations to legal aid charity, what\xe2\x80\x99s a move of #HSBC to politicalise the who\xe2\x80\xa6 https://t.co/lUNGJkvI81'"
2019-12-20 17:02:49,"b""@HSBC_UK Whose paying for the calls I'm making to you by the way? \n\nGreat advert for @Barclays and others this shambles at #HSBC"""
2019-12-20 17:02:48,b'Agree. Is the asset in #HongKong being protecetd by #RuleofLaw ? Doubt that. #HSBC #StandWithHongKong \xf0\x9f\x87\xad\xf0\x9f\x87\xb0\xf0\x9f\x99\x8c https://t.co/VPr5rce7vV'
2019-12-20 17:02:47,"b'""Evidence of illicit source for #HongKongProtest funds please""\nThe English versions of #HSBC two statements on the\xe2\x80\xa6 https://t.co/5QYhpcT9n4'"
2019-12-20 16:55:31,"b'@SenRickScott @HSBC Can\xe2\x80\x99t believe the banking giant, HSBC, would be so easily interrupted by the devil government a\xe2\x80\xa6 https://t.co/EpMr1htr4O'"
2019-12-20 16:54:05,"b'@aaronMCN Also, #HSBC is widely believed to have played a major role in cooperation with #HKpolice  to block the fu\xe2\x80\xa6 https://t.co/zW0RluwvoB'"
2019-12-20 16:49:29,"b'Yes, please. #HSBC #StandWithHongKong \xf0\x9f\x87\xad\xf0\x9f\x87\xb0\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb https://t.co/yqMznKNI3e https://t.co/bfuFAAaAnr'"
2019-12-20 16:48:47,"b'With #CCPChina becomes one of the largest holdings, things changed for rmb #China_is_terrorist #HSBC https://t.co/Se1mRHDnlZ'"
2019-12-20 16:43:06,b'@HSBC Has stolen our Christmas #Hsbc has taken a cheque I could have cashed ANYWHERE and placed it in a \xe2\x80\x9c6-8 week w\xe2\x80\xa6 https://t.co/YeDuU0KgK8'
2019-12-20 16:40:16,b'#HongKong is not accept for supporting #HongKongProtesters who fight for freedom and democracy.\nIt is a really inte\xe2\x80\xa6 https://t.co/9boxNE7cjB'
2019-12-20 16:37:36,"b'@SenRickScott @SolomonYue @HSBC Senator Scott, #HSBC can probably suspend any accounts by the Am firms and citizens\xe2\x80\xa6 https://t.co/28xXtuUa6l'"
2019-12-20 16:35:59,"b'U.S. deports Mexicans far from border, may send others to Guatemala\n\nhttps://t.co/tS8fNZZtiJ #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/jrZWlLEsfc'"
2019-12-20 16:33:06,"b'U.S. deports Mexicans far from border, may send others to Guatemala\n\nhttps://t.co/Rnmbm8S5sO #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/OeRPv8nQth'"
2019-12-20 16:31:59,"b'U.S. deports Mexicans far from border, may send others to Guatemala\n\nhttps://t.co/Fb84S0pVqG #Jaguar #Airbus #HSBC\xe2\x80\xa6 https://t.co/ToJ4Wt20xJ'"
2019-12-20 16:31:35,"b'Why #Challenger #Banks failed to ""Challenge"" the #Financial industry? Is it time the Challengers to be ""Challenged""\xe2\x80\xa6 https://t.co/wNUWsTiwpm'"
